bed,bath,area,price,bintaro,ciputat,pamulang,raya,jl,sutera,cluster,SEKTOR,JAYA,SERPONG,LANTAI,DEKAT,MURAH
5.0,4.0,200,3300000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,60,1100000000.0,0,0,0,0,1,0,0,0,0,1,1,0,0
4.0,2.0,105,1300000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2.0,40,599000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
8.0,6.0,400,6000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,206,4250000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
2.0,1.0,100,1400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,90,875000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,74,1650000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,220,5200000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,99,1668000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,250,2800000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,2.0,50,450000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,5.0,215,2300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,250,5500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
7.0,9.0,398,10064092000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,3.0,450,3400000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,450,10500000000.0,0,1,0,0,1,0,0,0,0,0,0,0,1
5.0,4.0,230,7000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,127,2700000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,45,659000000.0,0,0,1,0,1,0,0,0,0,0,0,0,1
3.0,2.0,91,1500000000.0,0,1,0,0,1,0,0,0,0,0,0,1,0
2.0,1.0,90,1600000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,113,1950000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.0,2.0,110,2100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,144,2249000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,170,2550000000.0,1,0,0,0,0,0,0,1,0,0,0,1,0
5.0,5.0,400,12000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,107,2000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,105,1250000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.0,5.0,234,5000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,1.0,41,800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1
4.0,3.0,183,3250000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
5.0,1.0,45,450000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,3.0,120,1950000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,200,2700000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,45,1200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,225,5300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,154,2500000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,176,2700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,300,2650000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,180,5000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,250,3000000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,3.0,148,2900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,5.0,320,3000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,200,2950000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2.0,70,1300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,52,600000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,2.0,75,1375000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,3.0,260,3250000000.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4.0,4.0,200,2900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,52,800000000.0,1,0,0,1,1,0,0,0,0,0,0,0,0
3.0,1.0,60,850000000.0,0,0,0,0,1,0,0,0,0,1,1,0,0
5.0,4.0,138,3100000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,130,2050000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,90,1350000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,280,4500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,450,7000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,129,2850000000.0,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0,1.0,85,2000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,48,530000000.0,0,0,1,1,0,0,0,0,0,0,0,0,0
2.0,2.0,80,1100000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.0,4.0,375,2800000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,244,5800000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,5.0,300,4500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,155,3300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,165,3000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,4.0,280,4500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,225,2500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,181,3450000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,150,2899999999.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,105,2900000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,4.0,283,7265888000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,40,1075250000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.0,1.0,78,1150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,77,1700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,130,1950000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
9.0,4.0,475,8750000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,250,3250000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,66,789000000.0,0,0,1,0,1,0,0,0,0,0,1,0,1
4.0,2.0,234,3900000000.0,0,1,0,1,0,0,0,0,0,0,0,1,0
6.0,4.0,234,5000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,56,1456200000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,120,2500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,1
3.0,2.0,93,1400000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,160,2850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,388,4500000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
4.0,4.0,118,2500000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.0,3.0,120,2800000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,38,936000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,2.0,76,1300000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.0,4.0,180,2650000000.0,0,0,0,0,0,0,0,0,0,1,1,0,0
3.0,3.0,120,3500000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.0,4.0,200,3200000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,1,0,1
4.0,4.0,80,1300000000.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.0,2.0,87,825000000.0,0,1,0,0,0,0,0,0,0,0,0,1,1
4.0,3.0,120,2700000000.0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.0,2.0,230,4300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.0,6.0,200,5300000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,250,5500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,200,2700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,3.0,80,2400000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,70,1080000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.0,4.0,218,2600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,174,2450000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,120,1200000000.0,0,0,0,0,0,0,0,1,0,0,1,0,0
6.0,5.0,383,7500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,95,2100000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,325,5500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,75,1185000000.0,0,1,0,1,1,0,0,0,0,0,0,0,0
3.0,2.0,55,900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,69,1600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,7.0,800,15000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,100,990000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,4.0,263,8000000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.0,2.0,69,1579990000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,182,2500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.0,8.0,900,18000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,150,2500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,150,3200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,265,6000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,3.0,330,4000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,250,14000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,400,6750000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,130,2700000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,120,1500000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,3.0,300,5500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,2.0,250,14000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
6.0,5.0,383,7500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,1
6.0,7.0,240,5900000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,50,900000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
4.0,3.0,240,6500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,375,10000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,4.0,118,3450000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,3.0,100,1975000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2.0,72,1000000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.0,2.0,300,3573000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,96,1300000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2.0,68,1800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,200,3500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,144,1295000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,170,3200000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,72,978500000.0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.0,4.0,200,3500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,300,4500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,108,4700000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,69,2150000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,129,3200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
6.0,3.0,175,2650000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,250,5250000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,192,4200000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.0,4.0,400,7500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,127,3850000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,69,1241330344.0,0,0,1,1,1,0,0,0,0,0,0,0,0
4.0,3.0,98,1350000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,2.0,50,645000011.0,0,1,1,0,1,0,0,0,0,0,1,0,0
4.0,3.0,147,2150000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,450,7500000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.0,4.0,400,5500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,2.0,80,2600000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,310,4500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,158,1700000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,90,1400000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,2.0,90,1700000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.0,5.0,300,3500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,3.0,150,3875000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
3.0,1.0,115,1000000000.0,1,0,0,0,0,0,0,1,1,0,0,1,0
3.0,1.0,90,1450000000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
3.0,3.0,73,750000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,150,2250000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,44,1950000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,1.0,90,960000000.0,1,0,0,0,0,0,0,0,0,1,0,1,0
5.0,4.0,162,5800000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,120,2000000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,150,1700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,3.0,250,3500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,310,3375000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,200,3200000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,4.0,180,2600000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,310,8250000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,163,3300000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,40,695000000.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4.0,2.0,106,5500000000.0,1,0,0,1,1,0,0,1,0,0,0,0,0
2.0,2.0,150,3200000000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
3.0,2.0,185,5500000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
3.0,2.0,45,699000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,150,3200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,70,1200000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
4.0,4.0,170,2700000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3.0,160,1600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,6.0,700,8300000000.000001,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,73,1050000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,90,3300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,65,1080000000.0,0,1,0,0,1,0,0,0,0,0,1,0,0
3.0,2.0,50,655000000.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3.0,2.0,60,735000000.0,1,0,0,0,0,0,0,0,0,0,0,1,1
3.0,2.0,72,1600000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1
6.0,4.0,280,4500000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,181,6500000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,3.0,125,1800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,60,950000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,200,3500000000.0,0,1,0,1,1,0,0,0,0,0,0,0,0
3.0,2.0,114,1290000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2.0,45,700000000.0,0,0,1,0,0,0,0,0,0,0,0,1,1
4.0,3.0,220,3700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,120,1400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,168,4350000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,1150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,200,1700000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,108,1395000000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
9.0,5.0,290,6000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,225,3300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,63,1537100000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.0,5.0,300,7000000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,62,1125000000.0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,3.0,160,1650000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,60,560000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3.0,224,4300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,150,2350000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,2.0,50,700000000.0,0,0,1,0,0,0,0,0,0,0,1,0,1
6.0,4.0,158,3500000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3.0,150,1700000000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
5.0,4.0,250,5600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,135,108000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,250,6500000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.0,9.0,740,11000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,350,8199999999.999999,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,100,2400000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,40,436000000.0,0,0,0,1,1,0,0,0,0,1,0,0,0
3.0,2.0,94,1550000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,5.0,750,12650000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,260,3800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,220,5300000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,114,2700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,3.0,120,1975000000.0,0,0,0,0,0,1,1,0,0,0,0,1,0
5.0,4.0,176,5124000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,56,490000000.0,0,1,0,1,0,0,0,0,0,0,0,0,0
3.0,3.0,106,1700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,84,2200000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,115,1870000000.0,0,1,0,1,0,0,0,0,1,0,0,0,0
5.0,6.0,550,7900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,55,750000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1.0,60,1250000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,138,3500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,70,995000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3.0,300,4800000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
10.0,10.0,186,1900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2.0,52,695000000.0,0,0,1,1,1,0,0,0,0,0,0,0,0
2.0,1.0,70,1300000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,66,650000000.0,1,0,0,0,1,0,0,0,0,0,1,1,0
4.0,2.0,150,2250000000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.0,4.0,200,1925000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,450,7300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,80,1614000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.0,4.0,145,1800000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,156,2250000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,4.0,300,3450000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,195,3200000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,4.0,160,2800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.0,3.0,400,4300000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
7.0,5.0,498,8500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,460,5800000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
4.0,4.0,250,4250000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,300,3700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,73,1400000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,100,1640000000.0,0,1,0,1,1,0,0,0,0,0,0,0,0
3.0,2.0,75,1540000000.0,0,1,0,1,1,0,0,0,0,0,0,1,0
4.0,4.0,180,2900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,0,1,1
3.0,3.0,133,2850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,6.0,350,6000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,150,2600000000.0,0,1,0,0,0,0,0,0,0,0,0,1,1
4.0,4.0,117,1850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,90,775000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2.0,50,699000000.0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.0,2.0,53,899589000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,234,3700000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,70,1300000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.0,4.0,107,1850000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
7.0,7.0,500,8000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,1
7.0,5.0,326,4800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,400,9500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,70,700000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,73,1800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,245,5700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,3.0,200,4650000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.0,2.0,150,1800000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,200,1250000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,75,1310000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,63,1537100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,300,5200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,69,999000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1.0,36,785000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,4.0,180,1800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,120,2350000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,4.0,90,1700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,240,6300000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,90,1835000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1.0,40,787000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,69,1200000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,100,3250000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,80,1200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,344,317500000.0,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0,2.0,118,2400030000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,95,1600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,162,3150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.0,4.0,600,5000000000.0,0,0,1,0,0,0,0,0,0,0,0,1,0
4.0,4.0,200,4500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,210,2850000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
4.0,4.0,360,5500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,63,1515000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,4.0,400,4500000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
4.0,3.0,98,1350000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,160,2700000000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
4.0,3.0,100,800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,6.0,325,6000000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
4.0,4.0,105,1950000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,60,750000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,500,10000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.0,3.0,412,7800000000.0,1,0,0,0,0,0,0,1,1,0,1,0,1
2.0,1.0,40,530000000.0,0,0,1,0,0,0,0,0,0,0,0,1,1
3.0,2.0,200,2500000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
